comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,33.724452098210655,0.0,0.09000000000000001,0.149,0.7073333333333335
TRAIN,26.150270620981853,0.5866666666666666,0.11666666666666665,0.48333333333333334,0.8096666666666668
POST,0.9993400573730469,0.013333333333333334,0.05333333333333334,0.18600000000000003,0.8109999999999999
