time,train_gpu_util,train_cpu_util,train_gpu_mem,train_main_mem
3.5086112022399902,0.91,0.6,0.14300000000000002,0.84
0.16455936431884766,0.14,0.11,0.375,0.84
0.15558314323425293,0.82,0.62,0.434,0.84
0.15857577323913574,0.85,0.58,0.469,0.84
0.15259122848510742,0.93,0.7,0.48200000000000004,0.84
0.15657949447631836,0.85,0.57,0.47100000000000003,0.84
0.15857601165771484,0.77,0.57,0.434,0.84
0.14162158966064453,0.97,0.7,0.483,0.8390000000000001
0.15159273147583008,0.96,0.75,0.5,0.84
0.154585599899292,0.86,0.6,0.519,0.84
0.14162135124206543,0.99,0.66,0.518,0.84
0.1495988368988037,0.96,0.71,0.512,0.84
0.1466081142425537,0.99,0.48,0.41200000000000003,0.84
0.15558385848999023,0.99,0.72,0.5670000000000001,0.84
0.14760518074035645,0.99,0.69,0.455,0.8390000000000001
1.247661828994751,0.94,0.78,0.11599999999999999,0.8390000000000001
0.15159368515014648,0.03,0.02,0.325,0.8440000000000001
0.15657806396484375,0.86,0.62,0.43799999999999994,0.845
0.14461302757263184,0.95,0.54,0.43799999999999994,0.8440000000000001
0.1605691909790039,0.84,0.64,0.445,0.8440000000000001
0.14162158966064453,0.99,0.59,0.45,0.8440000000000001
0.15857481956481934,0.83,0.63,0.474,0.8440000000000001
0.15059542655944824,0.7,0.54,0.397,0.8440000000000001
0.14461207389831543,0.89,0.66,0.45299999999999996,0.8440000000000001
0.15059781074523926,0.68,0.52,0.419,0.8440000000000001
0.14461302757263184,0.74,0.52,0.434,0.843
0.1495978832244873,0.86,0.66,0.43,0.843
0.14561009407043457,0.89,0.6,0.442,0.843
0.15358877182006836,0.89,0.64,0.5,0.8440000000000001
0.1515951156616211,0.73,0.54,0.46,0.8440000000000001
0.154585599899292,0.99,0.65,0.525,0.843
0.14162111282348633,0.99,0.71,0.562,0.843
0.168548583984375,0.4,0.3,0.268,0.8440000000000001
0.14560961723327637,0.99,0.68,0.479,0.8440000000000001
0.1575779914855957,0.86,0.65,0.507,0.8440000000000001
0.1545858383178711,0.95,0.68,0.575,0.845
0.15059733390808105,0.91,0.69,0.508,0.8440000000000001
0.15658044815063477,0.87,0.6,0.469,0.8440000000000001
0.14560961723327637,0.86,0.64,0.55,0.8440000000000001
0.15259051322937012,0.97,0.71,0.517,0.8440000000000001
0.1495990753173828,0.99,0.69,0.467,0.8440000000000001
0.16256451606750488,0.93,0.7,0.523,0.8440000000000001
0.15259146690368652,0.86,0.59,0.527,0.843
0.14860224723815918,0.81,0.61,0.434,0.843
0.15558290481567383,0.97,0.68,0.512,0.843
0.14860153198242188,0.9,0.68,0.496,0.843
0.14959955215454102,0.94,0.7,0.545,0.843
0.1466078758239746,0.99,0.71,0.517,0.843
0.17054271697998047,0.72,0.55,0.429,0.843
0.15558385848999023,0.91,0.66,0.484,0.8420000000000001
0.14760518074035645,0.99,0.66,0.475,0.843
0.21043705940246582,0.86,0.64,0.478,0.843
0.1466076374053955,0.56,0.44,0.45,0.843
0.15558266639709473,0.81,0.58,0.485,0.843
0.14760494232177734,0.62,0.46,0.41700000000000004,0.843
0.1515953540802002,0.99,0.62,0.47700000000000004,0.843
0.1575784683227539,0.87,0.65,0.484,0.843
0.15059590339660645,0.94,0.61,0.445,0.8420000000000001
0.15259194374084473,0.79,0.59,0.46,0.8420000000000001
0.1605696678161621,0.99,0.67,0.461,0.8420000000000001
0.15558409690856934,0.64,0.46,0.431,0.8420000000000001
0.1545860767364502,0.84,0.63,0.43,0.8420000000000001
0.1515944004058838,0.92,0.66,0.45799999999999996,0.8420000000000001
0.14561104774475098,0.99,0.72,0.534,0.8420000000000001
0.16954493522644043,0.03,0.69,0.306,0.845
0.16057038307189941,0.78,0.57,0.45,0.845
0.15358734130859375,0.99,0.62,0.43799999999999994,0.845
0.17652678489685059,0.82,0.62,0.434,0.845
0.1575794219970703,0.99,0.57,0.442,0.845
0.1466064453125,0.77,0.58,0.49200000000000005,0.8440000000000001
0.15558314323425293,0.99,0.64,0.469,0.8440000000000001
0.14560747146606445,0.79,0.59,0.484,0.8440000000000001
0.16156840324401855,0.99,0.71,0.504,0.8440000000000001
0.15059709548950195,0.92,0.69,0.49200000000000005,0.8440000000000001
0.14959955215454102,0.83,0.56,0.39,0.8440000000000001
0.14960002899169922,0.93,0.72,0.45,0.843
0.1436154842376709,0.89,0.62,0.425,0.843
0.14959931373596191,0.77,0.59,0.441,0.843
0.16356229782104492,0.78,0.63,0.408,0.843
0.10970640182495117,0.86,0.66,0.5,0.8440000000000001
