time,train_gpu_util,train_cpu_util,train_gpu_mem,train_main_mem
3.4537570476531982,0.91,0.57,0.139,0.835
0.15957403182983398,0.14,0.55,0.391,0.836
0.15059709548950195,0.83,0.63,0.488,0.836
0.1575782299041748,0.99,0.6,0.43799999999999994,0.836
0.15558266639709473,0.93,0.69,0.442,0.835
0.14760541915893555,0.87,0.56,0.461,0.836
0.15059661865234375,0.95,0.71,0.529,0.836
0.15159392356872559,0.96,0.63,0.475,0.836
0.1575784683227539,0.78,0.54,0.46299999999999997,0.836
0.15059709548950195,0.9,0.6,0.45299999999999996,0.836
0.15857529640197754,0.8,0.54,0.484,0.836
0.14760518074035645,0.81,0.54,0.406,0.836
0.15159344673156738,0.79,0.57,0.426,0.836
0.15558314323425293,0.78,0.5,0.457,0.836
0.15658116340637207,0.94,0.67,0.5870000000000001,0.836
1.5029778480529785,0.86,0.66,0.337,0.84
0.1655564308166504,0.29,0.19,0.302,0.843
0.1575782299041748,0.99,0.61,0.539,0.843
0.1545863151550293,0.89,0.68,0.475,0.843
0.14760494232177734,0.99,0.65,0.442,0.843
0.15059494972229004,0.78,0.58,0.456,0.843
0.15658092498779297,0.96,0.53,0.735,0.8420000000000001
0.1545860767364502,0.85,0.63,0.49200000000000005,0.8420000000000001
0.15259122848510742,0.99,0.47,0.39,0.8420000000000001
0.1605701446533203,0.99,0.75,0.467,0.8420000000000001
0.14959979057312012,0.96,0.54,0.484,0.8420000000000001
0.1466078758239746,0.85,0.63,0.42200000000000004,0.8420000000000001
0.17253780364990234,0.73,0.48,0.493,0.8420000000000001
0.15059757232666016,0.82,0.59,0.425,0.8420000000000001
0.14561033248901367,0.73,0.55,0.478,0.8420000000000001
0.15857529640197754,0.76,0.48,0.45799999999999996,0.841
0.1436150074005127,0.97,0.66,0.506,0.841
0.16057038307189941,0.51,0.38,0.313,0.843
0.1515951156616211,0.91,0.6,0.47700000000000004,0.843
0.1515946388244629,0.89,0.67,0.461,0.843
0.16156649589538574,0.99,0.64,0.521,0.843
0.1685473918914795,0.99,0.58,0.474,0.8420000000000001
0.1515944004058838,0.86,0.61,0.469,0.843
0.15259003639221191,0.99,0.5,0.504,0.8420000000000001
0.15857505798339844,0.81,0.58,0.518,0.843
0.17253828048706055,0.83,0.56,0.518,0.8420000000000001
0.1655559539794922,0.68,0.45,0.46799999999999997,0.8420000000000001
0.16156840324401855,0.85,0.64,0.43,0.8420000000000001
0.1575784683227539,0.88,0.57,0.457,0.8420000000000001
0.15658020973205566,0.74,0.54,0.46,0.8420000000000001
0.1515944004058838,0.98,0.48,0.46399999999999997,0.8420000000000001
0.14760565757751465,0.94,0.69,0.433,0.8420000000000001
0.13364148139953613,0.99,0.67,0.557,0.841
0.17752480506896973,0.05,0.5,0.31,0.843
0.15259122848510742,0.79,0.6,0.455,0.843
0.16057133674621582,0.83,0.58,0.46,0.843
0.19846820831298828,0.74,0.66,0.45299999999999996,0.843
0.14860177040100098,0.53,0.38,0.344,0.843
0.1515941619873047,0.99,0.55,0.508,0.8420000000000001
0.15558171272277832,0.87,0.67,0.519,0.843
0.14261841773986816,0.99,0.64,0.45799999999999996,0.8420000000000001
0.15259146690368652,0.91,0.68,0.43,0.8420000000000001
0.14860105514526367,0.94,0.62,0.45,0.841
0.1605699062347412,0.98,0.7,0.542,0.8420000000000001
0.15259170532226562,0.85,0.57,0.45299999999999996,0.8420000000000001
0.14860224723815918,0.99,0.56,0.483,0.8420000000000001
0.15857529640197754,0.92,0.68,0.55,0.841
0.15558290481567383,0.99,0.52,0.507,0.8420000000000001
0.13463973999023438,0.76,0.73,0.5,0.841
0.1545863151550293,0.16,0.12,0.278,0.843
0.15657877922058105,0.94,0.68,0.48100000000000004,0.843
0.15957260131835938,0.81,0.53,0.449,0.843
0.15658068656921387,0.93,0.63,0.475,0.843
0.1545867919921875,0.93,0.68,0.542,0.8420000000000001
0.1515946388244629,0.99,0.53,0.442,0.8420000000000001
0.15159368515014648,0.76,0.58,0.40399999999999997,0.8420000000000001
0.1605691909790039,0.82,0.54,0.478,0.843
0.15658044815063477,0.84,0.6,0.445,0.8420000000000001
0.15558314323425293,0.85,0.57,0.47700000000000004,0.8420000000000001
0.1515951156616211,0.93,0.66,0.508,0.841
0.14960026741027832,0.99,0.66,0.442,0.841
0.15259194374084473,0.88,0.65,0.461,0.841
0.151594877243042,0.94,0.61,0.47100000000000003,0.8420000000000001
0.14461231231689453,0.99,0.7,0.473,0.841
0.13862943649291992,0.98,0.68,0.521,0.8420000000000001
