time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem,val_loss
0.07479977607727051,0.48,0.11,0.575,0.802,-0.01522186677902937
0.07081007957458496,0.0,0.04,0.23199999999999998,0.8029999999999999,-0.04357820749282837
0.07081031799316406,0.1,0.05,0.511,0.802,-0.0643976479768753
0.07978653907775879,0.02,0.02,0.545,0.802,-0.055846381932497025
0.07380223274230957,0.1,0.05,0.521,0.802,-0.05886262655258179
0.0802912712097168,0.1,0.05,0.5,0.802,-0.05254177376627922
0.07679510116577148,0.48,0.11,0.575,0.804,-0.09699244052171707
0.07630157470703125,0.1,0.05,0.49,0.804,-0.10745000839233398
0.07331085205078125,0.1,0.05,0.489,0.805,-0.13692453503608704
0.06781840324401855,0.1,0.05,0.5670000000000001,0.804,-0.12172537297010422
0.07978677749633789,0.1,0.05,0.536,0.804,-0.01522186677902937
0.0718085765838623,0.0,0.01,0.257,0.804,-0.12291842699050903
0.07779169082641602,0.58,0.08,0.45,0.8029999999999999,-0.22126145660877228
0.08477306365966797,0.02,0.02,0.5329999999999999,0.8029999999999999,-0.25329387187957764
0.06632828712463379,0.1,0.05,0.552,0.8029999999999999,-0.23887309432029724
0.07679438591003418,0.1,0.05,0.48100000000000004,0.8029999999999999,-0.2419096827507019
0.07579731941223145,0.1,0.04,0.519,0.8029999999999999,-0.01522186677902937
0.06881380081176758,0.0,0.01,0.221,0.8029999999999999,-0.23819950222969055
0.07579684257507324,0.48,0.11,0.5,0.8029999999999999,-0.01522186677902937
0.07978606224060059,0.0,0.04,0.20800000000000002,0.8029999999999999,-0.24162046611309052
0.074798583984375,0.08,0.04,0.462,0.8029999999999999,-0.2951647937297821
0.06781888008117676,0.05,0.03,0.489,0.8029999999999999,-0.3021678626537323
0.08377575874328613,0.1,0.05,0.5670000000000001,0.8029999999999999,-0.30956095457077026
0.08676791191101074,0.1,0.05,0.5379999999999999,0.8029999999999999,-0.27686944603919983
0.07679390907287598,0.69,0.13,0.475,0.804,-0.3702715337276459
0.07779145240783691,0.08,0.04,0.7020000000000001,0.804,-0.31879928708076477
0.07878923416137695,0.02,0.02,0.49,0.804,-0.2756880223751068
0.06881451606750488,0.1,0.05,0.5,0.804,-0.01522186677902937
0.06881523132324219,0.0,0.04,0.223,0.804,-0.330265611410141
0.06881594657897949,0.09,0.04,0.519,0.8029999999999999,-0.2499956637620926
