time,train_gpu_util,train_cpu_util,train_gpu_mem,train_main_mem
3.502626895904541,0.92,0.61,0.131,0.861
0.1466081142425537,0.25,0.44,0.359,0.861
0.1795198917388916,0.99,0.72,0.5,0.861
0.14860200881958008,0.98,0.46,0.461,0.861
0.15857625007629395,0.9,0.67,0.47100000000000003,0.861
0.1495976448059082,0.99,0.65,0.473,0.861
0.16156744956970215,0.93,0.67,0.5,0.861
0.157578706741333,0.88,0.59,0.461,0.861
0.14760375022888184,0.78,0.58,0.414,0.861
0.1515946388244629,0.92,0.54,0.449,0.861
0.14960002899169922,0.66,0.5,0.441,0.861
0.15358924865722656,0.99,0.56,0.5,0.861
0.151594877243042,0.85,0.6,0.43799999999999994,0.861
0.15658020973205566,0.77,0.53,0.522,0.861
0.15857577323913574,0.76,0.53,0.445,0.861
1.4870214462280273,0.86,0.69,0.141,0.861
0.16755080223083496,0.05,0.47,0.348,0.866
0.160569429397583,0.76,0.52,0.485,0.866
0.14959979057312012,0.82,0.6,0.442,0.866
0.15259051322937012,0.88,0.59,0.461,0.866
0.15059685707092285,0.82,0.6,0.461,0.866
0.15358901023864746,0.78,0.51,0.419,0.866
0.1466071605682373,0.8,0.59,0.488,0.866
0.15259122848510742,0.9,0.57,0.523,0.866
0.14860200881958008,0.82,0.59,0.406,0.865
0.14461278915405273,0.92,0.63,0.467,0.865
0.16057062149047852,0.99,0.58,0.461,0.865
0.16455888748168945,0.97,0.74,0.542,0.865
0.1545858383178711,0.93,0.62,0.504,0.865
0.15358924865722656,0.83,0.6,0.47700000000000004,0.865
0.14561080932617188,0.86,0.56,0.42200000000000004,0.865
0.16455936431884766,0.93,0.67,0.5710000000000001,0.865
0.1545863151550293,0.68,0.47,0.315,0.866
0.14959931373596191,0.87,0.59,0.43,0.867
0.15259265899658203,0.88,0.62,0.445,0.866
0.16156744956970215,0.99,0.69,0.442,0.866
0.16356277465820312,0.99,0.5,0.46299999999999997,0.866
0.15259218215942383,0.7,0.53,0.46,0.866
0.15957212448120117,0.88,0.58,0.47700000000000004,0.866
0.16057038307189941,0.86,0.62,0.488,0.866
0.15857505798339844,0.99,0.53,0.49200000000000005,0.865
0.15259146690368652,0.8,0.57,0.43799999999999994,0.865
0.15159344673156738,0.99,0.59,0.433,0.865
0.15857505798339844,0.99,0.73,0.49200000000000005,0.865
0.1545867919921875,0.91,0.6,0.469,0.865
0.14860296249389648,0.75,0.54,0.43799999999999994,0.865
0.15658068656921387,0.91,0.58,0.449,0.865
0.13463973999023438,0.88,0.69,0.531,0.865
0.15857601165771484,0.34,0.25,0.29100000000000004,0.866
0.15558338165283203,0.99,0.52,0.5,0.866
0.15857577323913574,0.81,0.63,0.41200000000000003,0.867
0.14760589599609375,0.99,0.53,0.442,0.866
0.1545863151550293,0.81,0.58,0.434,0.866
0.16156792640686035,0.99,0.62,0.483,0.866
0.1575772762298584,0.92,0.69,0.5920000000000001,0.866
0.15358877182006836,0.94,0.54,0.55,0.866
0.1545858383178711,0.8,0.59,0.449,0.866
0.157578706741333,0.99,0.54,0.55,0.866
0.15159392356872559,0.9,0.68,0.5,0.866
0.15059733390808105,0.96,0.65,0.496,0.866
0.16156697273254395,0.98,0.73,0.47100000000000003,0.866
0.1466062068939209,0.85,0.55,0.483,0.866
0.16156721115112305,0.94,0.66,0.508,0.866
0.13663506507873535,0.98,0.71,0.522,0.866
0.16456031799316406,0.22,0.16,0.34600000000000003,0.867
0.15658116340637207,0.99,0.62,0.455,0.867
0.20644640922546387,0.73,0.63,0.44,0.867
0.15358972549438477,0.55,0.39,0.39799999999999996,0.867
0.15558362007141113,0.99,0.57,0.45299999999999996,0.867
0.14860272407531738,0.82,0.6,0.47700000000000004,0.867
0.16156816482543945,0.99,0.66,0.5329999999999999,0.867
0.15059685707092285,0.88,0.67,0.496,0.867
0.15957236289978027,0.84,0.56,0.426,0.866
0.1545863151550293,0.83,0.62,0.469,0.866
0.1715409755706787,0.97,0.49,0.483,0.866
0.14960002899169922,0.72,0.55,0.442,0.866
0.1545860767364502,0.79,0.54,0.504,0.866
0.1515941619873047,0.94,0.65,0.45,0.866
0.1575760841369629,0.99,0.56,0.523,0.865
0.12566399574279785,0.9,0.75,0.58,0.865
