time,train_gpu_util,train_cpu_util,train_gpu_mem,train_main_mem
3.501629590988159,0.92,0.6,0.18600000000000003,0.86
0.15658187866210938,0.11,0.54,0.414,0.857
0.14959955215454102,0.9,0.68,0.467,0.857
0.15558338165283203,0.98,0.66,0.562,0.857
0.15259194374084473,0.75,0.54,0.426,0.857
0.14760446548461914,0.93,0.63,0.45799999999999996,0.857
0.16057157516479492,0.79,0.58,0.507,0.857
0.15059638023376465,0.9,0.59,0.575,0.857
0.16156721115112305,0.91,0.6,0.49200000000000005,0.857
0.14560985565185547,0.93,0.67,0.48200000000000004,0.857
0.15658068656921387,0.99,0.52,0.47100000000000003,0.857
0.1495990753173828,0.8,0.6,0.508,0.857
0.14461255073547363,0.99,0.57,0.5,0.857
0.14561057090759277,0.86,0.64,0.445,0.857
0.16057038307189941,0.99,0.65,0.5,0.857
1.4740557670593262,0.86,0.69,0.122,0.857
0.1515944004058838,0.47,0.35,0.304,0.861
0.14461112022399902,0.93,0.62,0.521,0.861
0.1685492992401123,0.91,0.66,0.504,0.861
0.14261627197265625,0.72,0.48,0.45299999999999996,0.861
0.15658092498779297,0.81,0.61,0.5329999999999999,0.861
0.14760470390319824,0.86,0.56,0.531,0.861
0.15159249305725098,0.67,0.49,0.528,0.861
0.15358853340148926,0.98,0.66,0.45799999999999996,0.861
0.15358853340148926,0.74,0.55,0.40399999999999997,0.861
0.15558409690856934,0.66,0.44,0.465,0.861
0.14860010147094727,0.8,0.56,0.473,0.86
0.16755080223083496,0.99,0.61,0.5,0.86
0.151594877243042,0.85,0.62,0.467,0.86
0.15358829498291016,0.99,0.53,0.504,0.86
0.1436152458190918,0.87,0.67,0.5,0.86
0.14860224723815918,0.98,0.69,0.561,0.86
0.16156744956970215,0.65,0.46,0.26899999999999996,0.861
0.15159392356872559,0.81,0.54,0.45,0.861
0.14960002899169922,0.99,0.66,0.504,0.861
0.14860200881958008,0.85,0.59,0.523,0.861
0.15658068656921387,0.99,0.63,0.525,0.861
0.14860248565673828,0.72,0.54,0.431,0.861
0.157578706741333,0.99,0.62,0.529,0.861
0.15658116340637207,0.67,0.49,0.452,0.861
0.14860248565673828,0.99,0.52,0.473,0.861
0.15658068656921387,0.88,0.65,0.504,0.86
0.15857529640197754,0.67,0.47,0.466,0.86
0.1466078758239746,0.84,0.57,0.45899999999999996,0.86
0.14860272407531738,0.76,0.55,0.457,0.86
0.16256475448608398,0.99,0.66,0.467,0.86
0.14959979057312012,0.99,0.54,0.475,0.86
0.14760541915893555,0.87,0.76,0.49,0.86
0.16256451606750488,0.59,0.42,0.304,0.861
0.15558290481567383,0.82,0.53,0.449,0.861
0.157578706741333,0.77,0.57,0.426,0.861
0.15159320831298828,0.94,0.63,0.496,0.861
0.15159153938293457,0.55,0.41,0.368,0.861
0.154585599899292,0.77,0.56,0.449,0.86
0.14561009407043457,0.99,0.66,0.469,0.86
0.1625654697418213,0.99,0.59,0.547,0.861
0.1466081142425537,0.83,0.61,0.45799999999999996,0.861
0.14760541915893555,0.99,0.66,0.45799999999999996,0.861
0.14860248565673828,0.82,0.59,0.43799999999999994,0.861
0.16156792640686035,0.92,0.61,0.516,0.86
0.15358853340148926,0.79,0.59,0.5,0.86
0.14760446548461914,0.86,0.55,0.46299999999999997,0.86
0.15059733390808105,0.85,0.65,0.48100000000000004,0.86
0.14361572265625,0.98,0.68,0.568,0.86
0.15059733390808105,0.04,0.02,0.318,0.86
0.15957331657409668,0.85,0.62,0.428,0.86
0.14860272407531738,0.99,0.48,0.39399999999999996,0.86
0.1436140537261963,0.82,0.58,0.43799999999999994,0.86
0.15358924865722656,0.99,0.56,0.5,0.86
0.15857577323913574,0.98,0.73,0.46399999999999997,0.8590000000000001
0.15558338165283203,0.92,0.61,0.467,0.8590000000000001
0.15159344673156738,0.8,0.61,0.45299999999999996,0.8590000000000001
0.15558505058288574,0.87,0.55,0.539,0.8590000000000001
0.1466069221496582,0.77,0.58,0.43,0.8590000000000001
0.15159392356872559,0.89,0.59,0.469,0.8590000000000001
0.16455888748168945,0.63,0.45,0.632,0.8640000000000001
0.16356229782104492,0.95,0.56,0.539,0.8640000000000001
0.1545860767364502,0.6,0.45,0.396,0.8640000000000001
0.14561057090759277,0.99,0.6,0.5,0.8640000000000001
0.1545865535736084,0.98,0.72,0.542,0.8640000000000001
