comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,15.103487014770508,0.0,0.03,0.14566666666666667,0.721
TRAIN,14.756760199864706,0.2066666666666667,0.07333333333333333,0.4143333333333334,0.8363333333333333
POST,1.1968122323354085,0.02,0.02,0.1743333333333333,0.8403333333333333
