comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,33.84177692731222,0.006666666666666667,0.08666666666666667,0.147,0.7193333333333333
TRAIN,25.09684403737386,0.5666666666666667,0.10999999999999999,0.5790000000000001,0.8186666666666667
POST,1.003980000813802,0.013333333333333334,0.03,0.19466666666666663,0.8210000000000001
