time,train_gpu_util,train_cpu_util,train_gpu_mem,train_main_mem
1.976710319519043,0.9166666666666666,0.049999999999999996,0.18266666666666662,0.8156666666666667
0.088097333908081,0.01,0.03333333333333333,0.5193333333333333,0.816
0.09341621398925777,0.48,0.09333333333333334,0.5166666666666667,0.8156666666666667
0.09208687146504717,0.5966666666666667,0.12666666666666668,0.5346666666666667,0.816
0.09274983406066895,0.5333333333333333,0.10333333333333333,0.5433333333333333,0.8156666666666667
0.09674127896626787,0.62,0.1366666666666667,0.5416666666666666,0.816
0.09773810704549146,0.5966666666666667,0.11666666666666665,0.5333333333333333,0.816
0.09507838884989417,0.6133333333333334,0.12666666666666668,0.5393333333333333,0.816
0.09341637293497722,0.5766666666666667,0.11666666666666665,0.5213333333333333,0.816
0.08942715326944983,0.5499999999999999,0.11333333333333333,0.5583333333333333,0.8156666666666667
0.0930840174357096,0.64,0.13333333333333333,0.5506666666666666,0.816
0.09009162584940587,0.5866666666666667,0.12,0.5956666666666667,0.8156666666666667
0.08909424146016433,0.6333333333333333,0.14,0.6016666666666666,0.8163333333333332
0.0927512645721435,0.5966666666666667,0.11666666666666665,0.5496666666666666,0.8163333333333332
0.09674096107482906,0.5833333333333334,0.12,0.5516666666666666,0.8163333333333332
0.09541090329488117,0.6233333333333334,0.13,0.5036666666666667,0.8163333333333332
0.09108940760294594,0.5833333333333334,0.12,0.5463333333333333,0.8163333333333332
0.4185468355814616,0.06666666666666667,0.02666666666666667,0.5053333333333333,0.8186666666666667
0.09507846832275386,0.12333333333333335,0.036666666666666674,0.5846666666666667,0.818
0.09674127896626787,0.5533333333333333,0.14,0.514,0.8186666666666667
0.09640773137410476,0.5966666666666666,0.11666666666666665,0.6223333333333333,0.819
0.0930840174357096,0.6233333333333334,0.12333333333333334,0.49533333333333335,0.819
0.09408179918924964,0.5599999999999999,0.10999999999999999,0.5073333333333333,0.8186666666666667
0.08942691485087073,0.5966666666666667,0.12333333333333334,0.5146666666666667,0.819
0.09308433532714837,0.6,0.12,0.5436666666666666,0.8186666666666667
0.096076488494873,0.62,0.12666666666666668,0.5746666666666667,0.8183333333333334
0.09441359837849929,0.6033333333333334,0.12,0.518,0.8186666666666667
0.09009170532226558,0.6033333333333334,0.12333333333333334,0.561,0.8186666666666667
0.0964077313741048,0.5766666666666667,0.11666666666666665,0.5506666666666667,0.8183333333333334
0.08942739168802893,0.5933333333333334,0.12333333333333334,0.5506666666666666,0.8186666666666667
0.09507854779561357,0.58,0.12666666666666668,0.5663333333333334,0.8183333333333334
0.0917541186014811,0.5766666666666667,0.11333333333333333,0.5653333333333332,0.8186666666666667
0.0944139957427978,0.5966666666666667,0.12,0.5823333333333333,0.8180000000000001
