time,train_gpu_util,train_cpu_util,train_gpu_mem,train_main_mem
1.9368176460266113,0.88,0.03,0.179,0.816
0.0857701301574707,0.01,0.01,0.527,0.8170000000000001
0.09574389457702637,0.5,0.1,0.488,0.816
0.08975982666015625,0.53,0.11,0.494,0.8170000000000001
0.09773755073547363,0.53,0.11,0.47200000000000003,0.816
0.09574413299560547,0.59,0.13,0.583,0.8170000000000001
0.10471963882446289,0.56,0.12,0.614,0.8170000000000001
0.10073041915893555,0.64,0.14,0.542,0.8170000000000001
0.08876180648803711,0.6,0.13,0.534,0.8170000000000001
0.08178091049194336,0.6,0.13,0.516,0.816
0.09574341773986816,0.69,0.14,0.486,0.8170000000000001
0.09275197982788086,0.49,0.11,0.581,0.816
0.08477258682250977,0.6,0.15,0.5379999999999999,0.8170000000000001
0.09773802757263184,0.65,0.13,0.637,0.8170000000000001
0.0967404842376709,0.65,0.13,0.625,0.8170000000000001
0.09175348281860352,0.64,0.12,0.525,0.8170000000000001
0.09574437141418457,0.54,0.12,0.528,0.8170000000000001
0.4258606433868408,0.03,0.02,0.6459999999999999,0.8190000000000001
0.0937490463256836,0.03,0.02,0.552,0.818
0.10372328758239746,0.71,0.16,0.514,0.8190000000000001
0.10272455215454102,0.41,0.1,0.792,0.82
0.09474515914916992,0.62,0.13,0.514,0.82
0.09275174140930176,0.62,0.12,0.47200000000000003,0.8190000000000001
0.09773802757263184,0.63,0.12,0.528,0.82
0.09075641632080078,0.62,0.13,0.514,0.82
0.09474802017211914,0.49,0.11,0.583,0.82
0.09275150299072266,0.54,0.12,0.486,0.82
0.09175348281860352,0.63,0.15,0.653,0.82
0.0967409610748291,0.63,0.13,0.528,0.82
0.08477282524108887,0.68,0.13,0.5,0.82
0.09973311424255371,0.58,0.13,0.562,0.8190000000000001
0.0937495231628418,0.54,0.11,0.575,0.82
0.0967411994934082,0.49,0.11,0.5379999999999999,0.8190000000000001
0.09574341773986816,0.5,0.11,0.583,0.8190000000000001
0.45478320121765137,0.03,0.11,0.441,0.82
0.09075689315795898,0.01,0.1,0.5770000000000001,0.82
0.09474563598632812,0.48,0.1,0.514,0.8190000000000001
0.0967414379119873,0.54,0.11,0.556,0.82
0.09075570106506348,0.51,0.11,0.613,0.82
0.09574174880981445,0.56,0.12,0.556,0.82
0.0937495231628418,0.56,0.13,0.662,0.82
0.10471773147583008,0.55,0.12,0.943,0.82
0.09275174140930176,0.5,0.11,0.9,0.8190000000000001
0.08776497840881348,0.66,0.13,0.521,0.8190000000000001
0.09574437141418457,0.66,0.14,0.542,0.8190000000000001
0.08477306365966797,0.7,0.14,0.514,0.8190000000000001
0.09275150299072266,0.51,0.11,0.507,0.8190000000000001
0.09275174140930176,0.49,0.11,0.625,0.8190000000000001
0.09574389457702637,0.52,0.12,0.542,0.8190000000000001
0.08776426315307617,0.6,0.15,0.5479999999999999,0.8190000000000001
0.08975958824157715,0.66,0.13,0.5,0.8190000000000001
0.29421281814575195,0.06,0.03,0.41,0.8190000000000001
0.09275054931640625,0.02,0.02,0.568,0.818
0.09773874282836914,0.59,0.13,0.512,0.8190000000000001
0.09374856948852539,0.66,0.15,0.611,0.818
0.08776497840881348,0.55,0.11,0.5,0.818
0.09175467491149902,0.55,0.12,0.55,0.818
0.08676743507385254,0.59,0.13,0.542,0.818
0.08776497840881348,0.63,0.13,0.542,0.818
0.09873557090759277,0.55,0.12,0.486,0.818
0.09474658966064453,0.5,0.11,0.475,0.818
0.0937492847442627,0.56,0.13,0.653,0.818
0.09275197982788086,0.66,0.15,0.514,0.818
0.0937492847442627,0.66,0.13,0.486,0.818
0.09075736999511719,0.65,0.13,0.5,0.818
0.09574341773986816,0.59,0.12,0.6,0.818
0.09973359107971191,0.49,0.11,0.556,0.818
0.09674072265625,0.49,0.11,0.55,0.818
0.4059138298034668,0.23,0.07,0.48100000000000004,0.818
0.09973359107971191,0.36,0.08,0.556,0.8190000000000001
0.09773802757263184,0.36,0.13,0.568,0.818
0.0967409610748291,0.65,0.13,0.58,0.8190000000000001
0.09374856948852539,0.51,0.11,0.595,0.8190000000000001
0.09574270248413086,0.51,0.11,0.5,0.8190000000000001
0.09275364875793457,0.51,0.11,0.5,0.8190000000000001
0.09973025321960449,0.55,0.12,0.63,0.8190000000000001
0.09474587440490723,0.64,0.15,0.5479999999999999,0.8190000000000001
0.09873604774475098,0.67,0.13,0.486,0.818
0.11569094657897949,0.67,0.13,0.525,0.8190000000000001
0.0967400074005127,0.63,0.13,0.47200000000000003,0.818
0.08776473999023438,0.49,0.11,0.534,0.8190000000000001
0.0937490463256836,0.5,0.11,0.514,0.8190000000000001
0.09275150299072266,0.54,0.12,0.625,0.8190000000000001
0.09674072265625,0.67,0.16,0.569,0.818
0.09175467491149902,0.67,0.12,0.486,0.818
