time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem
0.07679414749145508,0.09,0.09,0.45,0.816
0.07280421257019043,0.09,0.09,0.562,0.8170000000000001
0.0857696533203125,0.09,0.09,0.602,0.8170000000000001
0.08078336715698242,0.09,0.09,0.46399999999999997,0.816
0.07679390907287598,0.09,0.09,0.49,0.816
0.06881499290466309,0.09,0.09,0.542,0.8170000000000001
0.07579684257507324,0.1,0.1,0.55,0.818
0.0827786922454834,0.1,0.1,0.578,0.818
0.06981229782104492,0.1,0.1,0.5,0.8170000000000001
0.06682062149047852,0.1,0.1,0.51,0.818
0.07081079483032227,0.1,0.1,0.524,0.818
0.07978653907775879,0.1,0.1,0.5,0.818
0.07878899574279785,0.13,0.13,0.575,0.8190000000000001
0.07679438591003418,0.13,0.13,0.5589999999999999,0.818
0.07779145240783691,0.13,0.13,0.49200000000000005,0.8190000000000001
0.07579660415649414,0.13,0.13,0.54,0.8190000000000001
0.07779169082641602,0.13,0.13,0.562,0.818
0.06981301307678223,0.13,0.13,0.5,0.818
0.07679438591003418,0.13,0.13,0.45,0.818
0.07679390907287598,0.13,0.13,0.523,0.8190000000000001
0.07978606224060059,0.13,0.13,0.5579999999999999,0.8190000000000001
0.07280492782592773,0.13,0.13,0.545,0.818
0.06682038307189941,0.13,0.13,0.521,0.818
0.06881546974182129,0.13,0.13,0.556,0.8190000000000001
0.07579636573791504,0.09,0.09,0.525,0.8190000000000001
0.07779097557067871,0.09,0.09,0.5660000000000001,0.8190000000000001
0.07380270957946777,0.09,0.09,0.5,0.8190000000000001
0.08177876472473145,0.09,0.09,0.527,0.82
0.08178019523620605,0.09,0.09,0.48100000000000004,0.8190000000000001
0.07978653907775879,0.09,0.09,0.48100000000000004,0.8190000000000001
