comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,17.50515842437744,0.01,0.13,0.162,0.7390000000000001
TRAIN,40.98532819747925,0.86,0.65,0.273,0.828
POST,0.28025007247924805,0.09,0.03,0.207,0.833
