comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,16.85072350502014,0.0,0.13,0.139,0.732
TRAIN,35.651282787323,0.8,0.19,0.531,0.8320000000000001
POST,0.694155216217041,0.03,0.02,0.205,0.8340000000000001
