comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,16.894606590270996,0.0,0.13,0.147,0.731
TRAIN,41.8931360244751,0.78,0.6,0.562,0.8320000000000001
POST,0.7160964012145996,0.03,0.02,0.217,0.8370000000000001
