time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem,val_loss
0.07430839538574219,0.56,0.33,0.45,0.866,-0.39250996708869934
0.07530522346496582,0.0,0.01,0.293,0.866,-0.34659507870674133
0.07779192924499512,0.0,0.01,0.303,0.866,-0.35571804642677307
0.07380270957946777,0.0,0.01,0.28800000000000003,0.866,-0.4023577570915222
0.5405652523040771,0.95,0.64,0.21899999999999997,0.866,-0.37600207328796387
0.07131648063659668,0.79,0.59,0.5,0.8690000000000001,-0.38542991876602173
0.07081031799316406,0.0,0.01,0.371,0.87,-0.36269837617874146
0.07080984115600586,0.0,0.01,0.342,0.87,-0.4073638319969177
0.071807861328125,0.0,0.01,0.28800000000000003,0.8690000000000001,-0.3610786497592926
0.06433486938476562,0.0,0.08,0.302,0.8690000000000001,-0.3768961429595947
0.08078408241271973,0.72,0.54,0.562,0.87,-0.4667683243751526
0.06881499290466309,0.0,0.01,0.273,0.87,-0.45828068256378174
0.07380223274230957,0.0,0.01,0.317,0.8690000000000001,-0.43885067105293274
0.07280349731445312,0.0,0.01,0.311,0.8690000000000001,-0.45354989171028137
0.07729983329772949,0.0,0.01,0.302,0.8690000000000001,-0.5324958562850952
0.07081055641174316,0.47,0.36,0.5,0.8690000000000001,-0.49720892310142517
0.07829856872558594,0.0,0.01,0.325,0.868,-0.46793538331985474
0.07779192924499512,0.0,0.01,0.309,0.868,-0.4972410500049591
0.07530331611633301,0.0,0.01,0.29600000000000004,0.868,-0.5064467191696167
0.07231497764587402,0.0,0.01,0.282,0.868,-0.5015491247177124
0.06981277465820312,0.27,0.2,0.475,0.868,-0.5819216370582581
0.07380270957946777,0.0,0.17,0.298,0.868,-0.5363903045654297
0.07779240608215332,0.18,0.13,0.299,0.868,-0.5585281252861023
0.07679367065429688,0.0,0.21,0.26899999999999996,0.868,-0.5818159580230713
0.06682205200195312,0.0,0.08,0.315,0.867,-0.5703424215316772
