comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,16.89159846305847,0.0,0.13,0.14300000000000002,0.768
TRAIN,39.390146255493164,0.64,0.51,0.531,0.8690000000000001
POST,0.7170836925506592,0.03,0.02,0.222,0.873
