time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem,val_loss
0.0718083381652832,0.15,0.1,0.4,0.8079999999999999,-0.023595888167619705
0.07280564308166504,0.12,0.1,0.302,0.8079999999999999,-0.02807018905878067
0.07280516624450684,0.0,0.18,0.315,0.8079999999999999,-0.02796417661011219
0.08078384399414062,0.0,0.23,0.314,0.8079999999999999,-0.028308037668466568
0.44281697273254395,0.84,0.58,0.231,0.8079999999999999,-0.024642888456583023
0.07380199432373047,0.68,0.47,0.575,0.81,-0.08906524628400803
0.07280540466308594,0.0,0.01,0.331,0.81,-0.10094286501407623
0.07679319381713867,0.0,0.01,0.293,0.81,-0.08881126344203949
0.07679414749145508,0.0,0.01,0.292,0.81,-0.08737939596176147
0.06283140182495117,0.0,0.01,0.292,0.81,-0.1012251153588295
0.07081103324890137,0.54,0.37,0.7290000000000001,0.81,-0.19582320749759674
0.07679462432861328,0.0,0.01,0.27,0.809,-0.17694316804409027
0.0718071460723877,0.0,0.01,0.315,0.809,-0.20207396149635315
0.07878780364990234,0.0,0.01,0.281,0.81,-0.20712465047836304
0.07679414749145508,0.05,0.05,0.29,0.809,-0.2334410399198532
0.07579731941223145,0.45,0.32,0.562,0.813,-0.25253474712371826
0.06881499290466309,0.0,0.01,0.27899999999999997,0.813,-0.22361445426940918
0.0747992992401123,0.0,0.01,0.306,0.813,-0.23114193975925446
0.07679462432861328,0.0,0.01,0.284,0.812,-0.22683122754096985
0.06582403182983398,0.0,0.01,0.428,0.812,-0.19949716329574585
0.0718083381652832,0.5,0.35,0.5,0.812,-0.27997130155563354
0.07380223274230957,0.0,0.01,0.282,0.8109999999999999,-0.2648336589336395
0.0777902603149414,0.0,0.01,0.322,0.812,-0.27631109952926636
0.12267136573791504,0.0,0.01,0.301,0.8109999999999999,-0.24793094396591187
0.0608372688293457,0.0,0.01,0.278,0.812,-0.2760064899921417
