time,train_gpu_util,train_cpu_util,train_gpu_mem,train_main_mem
3.4647274017333984,0.81,0.59,0.11900000000000001,0.853
0.15358924865722656,0.17,0.12,0.408,0.853
0.1625652313232422,0.81,0.63,0.44799999999999995,0.853
0.14959955215454102,0.86,0.6,0.5,0.853
0.1436145305633545,0.99,0.66,0.483,0.853
0.14561080932617188,0.85,0.59,0.469,0.853
0.15259194374084473,0.99,0.62,0.45,0.853
0.1545863151550293,0.87,0.66,0.461,0.853
0.14860153198242188,0.72,0.52,0.445,0.853
0.14860296249389648,0.75,0.52,0.419,0.853
0.15658044815063477,0.88,0.66,0.49200000000000005,0.853
0.1575782299041748,0.94,0.7,0.508,0.853
0.16356253623962402,0.76,0.56,0.467,0.853
0.14760494232177734,0.93,0.66,0.455,0.853
0.1515944004058838,0.99,0.61,0.485,0.853
1.2576348781585693,0.94,0.77,0.12300000000000001,0.853
0.15259122848510742,0.04,0.02,0.342,0.858
0.16655421257019043,0.84,0.62,0.517,0.857
0.1486039161682129,0.96,0.68,0.47100000000000003,0.857
0.1575779914855957,0.88,0.67,0.531,0.857
0.15259146690368652,0.85,0.63,0.419,0.857
0.15059685707092285,0.93,0.69,0.467,0.857
0.1575779914855957,0.87,0.61,0.461,0.857
0.1575772762298584,0.82,0.62,0.484,0.857
0.14959979057312012,0.82,0.54,0.42200000000000004,0.857
0.15957307815551758,0.98,0.73,0.5,0.857
0.15857577323913574,0.94,0.67,0.5,0.857
0.15657973289489746,0.99,0.67,0.525,0.857
0.14860248565673828,0.89,0.68,0.425,0.856
0.14760375022888184,0.92,0.64,0.45,0.856
0.15358686447143555,0.87,0.68,0.445,0.856
0.12666106224060059,0.99,0.69,0.5,0.856
0.16455984115600586,0.08,0.05,0.355,0.858
0.15957331657409668,0.81,0.61,0.48200000000000004,0.858
0.15558362007141113,0.91,0.6,0.581,0.858
0.15159392356872559,0.74,0.56,0.735,0.858
0.16156768798828125,0.99,0.61,0.508,0.858
0.14959955215454102,0.78,0.58,0.414,0.858
0.16256451606750488,0.99,0.65,0.488,0.858
0.151594877243042,0.79,0.58,0.47700000000000004,0.857
0.16455960273742676,0.99,0.69,0.49200000000000005,0.857
0.16156768798828125,0.91,0.69,0.517,0.857
0.1515944004058838,0.84,0.57,0.43799999999999994,0.857
0.15957236289978027,0.71,0.54,0.42100000000000004,0.857
0.15358924865722656,0.99,0.52,0.507,0.857
0.14760422706604004,0.71,0.52,0.401,0.857
0.1655566692352295,0.82,0.61,0.452,0.857
0.13763189315795898,0.98,0.67,0.519,0.857
0.15558338165283203,0.11,0.08,0.297,0.858
0.15358829498291016,0.79,0.58,0.504,0.857
0.1495983600616455,0.92,0.63,0.45,0.857
0.1515941619873047,0.94,0.69,0.479,0.857
0.14860248565673828,0.83,0.61,0.484,0.857
0.16256380081176758,0.82,0.6,0.515,0.857
0.14860272407531738,0.95,0.71,0.513,0.857
0.14860248565673828,0.99,0.58,0.47700000000000004,0.857
0.1575782299041748,0.99,0.75,0.49200000000000005,0.857
0.15358805656433105,0.92,0.62,0.525,0.857
0.16256427764892578,0.91,0.68,0.43799999999999994,0.857
0.14960026741027832,0.72,0.51,0.419,0.857
0.1515946388244629,0.84,0.64,0.445,0.856
0.1515946388244629,0.95,0.67,0.455,0.856
0.15857601165771484,0.78,0.59,0.456,0.856
0.1406235694885254,0.98,0.68,0.511,0.856
0.15957093238830566,0.03,0.02,0.33299999999999996,0.858
0.16356205940246582,0.95,0.72,0.457,0.858
0.1575789451599121,0.85,0.59,0.519,0.858
0.15059614181518555,0.71,0.51,0.449,0.858
0.15658164024353027,0.96,0.68,0.483,0.858
0.1655571460723877,0.89,0.67,0.43,0.858
0.1545858383178711,0.86,0.62,0.467,0.858
0.15159201622009277,0.82,0.61,0.461,0.857
0.15558266639709473,0.88,0.62,0.43,0.857
0.14860248565673828,0.8,0.57,0.406,0.857
0.14860272407531738,0.94,0.69,0.508,0.857
0.14959931373596191,0.99,0.59,0.5,0.857
0.15059709548950195,0.94,0.72,0.475,0.856
0.1685495376586914,0.94,0.58,0.43799999999999994,0.857
0.15558362007141113,0.79,0.61,0.445,0.856
0.13763213157653809,0.99,0.71,0.545,0.856
