time,train_gpu_util,train_cpu_util,train_gpu_mem,train_main_mem,train_loss
1.2003085613250732,0.46,0.22,0.18899999999999997,0.826,0.696541965007782
0.07530426979064941,0.35,0.21,0.396,0.826,0.5244286060333252
0.07829761505126953,0.35,0.21,0.45799999999999996,0.826,0.38482534885406494
0.07579708099365234,0.12,0.06,0.45799999999999996,0.826,0.29173558950424194
0.08876252174377441,0.12,0.1,0.607,0.826,0.20225639641284943
0.07679438591003418,0.18,0.1,0.521,0.826,0.15250976383686066
0.08377575874328613,0.2,0.1,0.48200000000000004,0.826,0.11534766107797623
0.07280540466308594,0.2,0.1,0.542,0.826,0.09180963039398193
0.07480001449584961,0.11,0.06,0.479,0.826,0.07666090875864029
0.07280516624450684,0.11,0.06,0.521,0.826,0.05186915397644043
0.0718088150024414,0.2,0.1,0.479,0.826,0.04739440605044365
0.07480072975158691,0.2,0.1,0.521,0.826,0.03863367438316345
0.07679486274719238,0.2,0.1,0.479,0.826,0.030994249507784843
0.07579708099365234,0.2,0.1,0.521,0.826,0.025506287813186646
0.08377647399902344,0.2,0.1,0.607,0.826,0.020970096811652184
0.29172587394714355,0.8,0.48,0.36200000000000004,0.826,0.017708268016576767
0.08975958824157715,0.1,0.03,0.37,0.8390000000000001,0.01455491129308939
0.10072946548461914,0.14,0.09,0.863,0.838,0.012650066055357456
0.07779264450073242,0.14,0.09,0.732,0.8370000000000001,0.01139860413968563
0.09075760841369629,0.09,0.06,0.607,0.8370000000000001,0.010273870080709457
0.08776473999023438,0.18,0.1,0.672,0.8370000000000001,0.009783374145627022
0.07380294799804688,0.18,0.1,0.526,0.8370000000000001,0.008257133886218071
0.09075736999511719,0.09,0.06,0.518,0.836,0.00731350714340806
0.08328413963317871,0.09,0.1,0.6459999999999999,0.836,0.007119449321180582
0.08029294013977051,0.18,0.1,0.643,0.836,0.0069366078823804855
0.08178114891052246,0.09,0.06,0.518,0.836,0.0065536960028111935
0.0827789306640625,0.09,0.1,0.536,0.836,0.00605342723429203
0.071807861328125,0.18,0.1,0.521,0.836,0.005516819655895233
0.07679462432861328,0.18,0.1,0.542,0.836,0.005395650397986174
0.07479977607727051,0.18,0.1,0.521,0.836,0.004915081895887852
0.07679486274719238,0.15,0.07,0.562,0.836,0.004777214024215937
0.0857703685760498,0.15,0.07,0.479,0.836,0.004138411022722721
0.07978630065917969,0.06,0.06,0.28600000000000003,0.8370000000000001,0.004113118629902601
0.07480001449584961,0.12,0.06,0.479,0.8370000000000001,0.003701666137203574
0.071807861328125,0.18,0.1,0.562,0.8370000000000001,0.0038753007538616657
0.06981396675109863,0.18,0.1,0.5,0.836,0.0035167436581104994
0.0857706069946289,0.11,0.06,0.643,0.836,0.0038145268335938454
0.09175419807434082,0.16,0.1,0.688,0.836,0.0036153504624962807
0.07679438591003418,0.16,0.1,0.521,0.8370000000000001,0.0032518478110432625
0.07280516624450684,0.17,0.08,0.479,0.836,0.0030788336880505085
0.07978701591491699,0.17,0.08,0.479,0.836,0.002911528805270791
0.08477306365966797,0.11,0.07,0.536,0.836,0.0030207904055714607
0.08577132225036621,0.11,0.1,0.625,0.835,0.0031489436514675617
0.07579708099365234,0.18,0.1,0.5,0.835,0.002900222083553672
0.08577108383178711,0.16,0.08,0.5,0.835,0.002729032188653946
0.07530570030212402,0.16,0.08,0.61,0.835,0.0029636849649250507
0.08627533912658691,0.11,0.08,0.625,0.835,0.0026366300880908966
0.083282470703125,0.11,0.1,0.604,0.835,0.0023193955421447754
0.07779192924499512,0.06,0.06,0.354,0.835,0.0027387896552681923
0.0827784538269043,0.13,0.06,0.625,0.836,0.002579535124823451
0.08477401733398438,0.09,0.06,0.536,0.836,0.002435681875795126
0.08477330207824707,0.09,0.1,0.5,0.8340000000000001,0.0023337164893746376
0.07579779624938965,0.18,0.1,0.5,0.8340000000000001,0.002286332892253995
0.07779240608215332,0.18,0.1,0.562,0.8340000000000001,0.002312386641278863
0.08876347541809082,0.18,0.1,0.5,0.8340000000000001,0.002199716167524457
0.08926749229431152,0.09,0.06,0.667,0.8340000000000001,0.002123632002621889
0.07829880714416504,0.09,0.1,0.479,0.8340000000000001,0.0022057141177356243
0.0827798843383789,0.18,0.1,0.518,0.8340000000000001,0.002263952512294054
