time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem,val_loss
0.08976006507873535,0.19,0.1,0.41700000000000004,0.8270000000000001,0.42439505457878113
0.07878899574279785,0.09,0.03,0.5,0.8270000000000001,0.4136030673980713
0.07929587364196777,0.09,0.03,0.625,0.8270000000000001,0.4213520586490631
0.09175419807434082,0.05,0.02,0.547,0.8270000000000001,0.4161359369754791
0.6293411254882812,0.71,0.24,0.155,0.8270000000000001,0.4140012860298157
0.08776497840881348,0.15,0.03,0.583,0.833,0.184507355093956
0.08178067207336426,0.05,0.03,0.6609999999999999,0.833,0.20447242259979248
0.09275245666503906,0.1,0.03,0.48200000000000004,0.8320000000000001,0.18985791504383087
0.09175419807434082,0.1,0.02,0.518,0.8320000000000001,0.20902292430400848
0.08477401733398438,0.05,0.02,0.5,0.8320000000000001,0.22363099455833435
0.08776545524597168,0.07,0.03,0.45799999999999996,0.833,0.09010876715183258
0.07679462432861328,0.07,0.03,0.5,0.833,0.08821588009595871
0.09574413299560547,0.09,0.03,0.48200000000000004,0.833,0.09303303807973862
0.09175372123718262,0.09,0.03,0.696,0.8320000000000001,0.09732750058174133
0.09325814247131348,0.09,0.02,0.596,0.8320000000000001,0.07712428271770477
0.0857706069946289,0.11,0.04,0.45799999999999996,0.833,0.06255028396844864
0.09275174140930176,0.09,0.03,0.5,0.833,0.06332765519618988
0.07878851890563965,0.09,0.03,0.479,0.833,0.06526961922645569
0.08078384399414062,0.07,0.03,0.479,0.833,0.05904579162597656
0.08627581596374512,0.07,0.03,0.479,0.833,0.060115061700344086
0.10223126411437988,0.14,0.04,0.518,0.833,0.04930892959237099
0.07579755783081055,0.06,0.03,0.5,0.833,0.05097941309213638
0.08078384399414062,0.06,0.03,0.479,0.833,0.04574356600642204
0.09574365615844727,0.09,0.02,0.518,0.8320000000000001,0.047651179134845734
0.08676767349243164,0.09,0.02,0.49,0.833,0.050575219094753265
