time,val_gpu_util,val_cpu_util,val_gpu_mem,val_main_mem,val_loss
0.08676838874816895,0.38,0.02,0.5,0.828,0.441739559173584
0.09175419807434082,0.05,0.02,0.46399999999999997,0.828,0.42968687415122986
0.07978630065917969,0.1,0.03,0.48200000000000004,0.828,0.4303349554538727
0.0882713794708252,0.1,0.03,0.688,0.828,0.4354364573955536
0.6422932147979736,0.72,0.25,0.172,0.8270000000000001,0.4374963343143463
0.08627581596374512,0.12,0.04,0.51,0.831,0.1934383511543274
0.08627724647521973,0.1,0.03,0.679,0.831,0.18003354966640472
0.08876299858093262,0.1,0.03,0.696,0.831,0.18431636691093445
0.09773850440979004,0.05,0.02,0.703,0.831,0.19012297689914703
0.08477306365966797,0.08,0.02,0.479,0.831,0.19176273047924042
0.0857701301574707,0.15,0.03,0.45799999999999996,0.833,0.10155702382326126
0.0967414379119873,0.05,0.03,0.5539999999999999,0.833,0.10622860491275787
0.07480001449584961,0.09,0.03,0.479,0.8320000000000001,0.09772402048110962
0.09175634384155273,0.09,0.03,0.589,0.8320000000000001,0.09423330426216125
0.07878899574279785,0.05,0.02,0.667,0.8320000000000001,0.08543166518211365
0.08527827262878418,0.07,0.03,0.5,0.833,0.06764699518680573
0.07978677749633789,0.07,0.03,0.49,0.833,0.06878209114074707
0.08178091049194336,0.1,0.03,0.491,0.833,0.06242458149790764
0.0937495231628418,0.1,0.03,0.5,0.833,0.06342533230781555
0.08377575874328613,0.1,0.03,0.479,0.833,0.062103502452373505
0.08676791191101074,0.05,0.02,0.542,0.8340000000000001,0.045808810740709305
0.0832831859588623,0.05,0.02,0.607,0.8340000000000001,0.04343312978744507
0.08527898788452148,0.05,0.02,0.5,0.835,0.04671366885304451
0.0802919864654541,0.05,0.03,0.5,0.8340000000000001,0.04445831477642059
0.08527708053588867,0.1,0.03,0.5,0.8340000000000001,0.049274638295173645
