time,train_gpu_util,train_cpu_util,train_gpu_mem,train_main_mem,train_loss
2.860410690307617,0.98,0.51,0.149,0.865,-0.20105016231536865
0.15358996391296387,0.21,0.56,0.37200000000000005,0.865,-0.18763281404972076
0.15059828758239746,0.41,0.28,0.414,0.865,-0.1835816204547882
0.14960002899169922,0.53,0.4,0.461,0.866,-0.16056303679943085
0.15060877799987793,0.59,0.53,0.445,0.866,-0.1566600650548935
0.14312243461608887,0.4,0.3,0.456,0.865,-0.1797950118780136
0.13663554191589355,0.38,0.28,0.368,0.865,-0.18695057928562164
0.1376323699951172,0.51,0.38,0.381,0.866,-0.2116428017616272
0.1406247615814209,0.54,0.39,0.43,0.865,-0.24066101014614105
0.14461326599121094,0.31,0.24,0.42100000000000004,0.865,-0.17093953490257263
0.1436161994934082,0.7,0.5,0.47100000000000003,0.866,-0.19480565190315247
0.1466073989868164,0.35,0.28,0.40299999999999997,0.866,-0.22101454436779022
0.14162063598632812,0.45,0.36,0.419,0.866,-0.24494066834449768
0.14461326599121094,0.56,0.55,0.40299999999999997,0.865,-0.19543328881263733
0.13962674140930176,0.4,0.32,0.456,0.866,-0.21243992447853088
1.2636337280273438,0.86,0.66,0.115,0.865,-0.23780333995819092
0.1466083526611328,0.3,0.23,0.25,0.8690000000000001,-0.22960951924324036
0.14611458778381348,0.75,0.47,0.449,0.8690000000000001,-0.2303808480501175
0.14860177040100098,0.46,0.34,0.456,0.8690000000000001,-0.26864731311798096
0.1466197967529297,0.54,0.4,0.40399999999999997,0.8690000000000001,-0.252560019493103
0.14810943603515625,0.48,0.34,0.414,0.8690000000000001,-0.21599701046943665
0.15059757232666016,0.57,0.43,0.445,0.8690000000000001,-0.27375152707099915
0.14760518074035645,0.59,0.6,0.449,0.8690000000000001,-0.2959045171737671
0.14711260795593262,0.35,0.3,0.431,0.8690000000000001,-0.3029625713825226
0.14162182807922363,0.53,0.39,0.48200000000000004,0.8690000000000001,-0.2586294114589691
0.14312291145324707,0.49,0.56,0.401,0.868,-0.292661190032959
0.1520988941192627,0.31,0.26,0.41200000000000003,0.868,-0.2642389237880707
0.14860248565673828,0.36,0.27,0.39299999999999996,0.868,-0.30390864610671997
0.14162158966064453,0.66,0.46,0.45,0.868,-0.3107529878616333
0.14261627197265625,0.34,0.29,0.444,0.868,-0.2999909520149231
0.13862967491149902,0.54,0.41,0.423,0.868,-0.31330856680870056
0.1047203540802002,0.77,0.58,0.466,0.868,-0.3878589868545532
0.14760518074035645,0.27,0.2,0.379,0.8690000000000001,-0.32554498314857483
0.1471269130706787,0.56,0.41,0.41700000000000004,0.8690000000000001,-0.3589341640472412
0.1436161994934082,0.46,0.32,0.40399999999999997,0.8690000000000001,-0.22275668382644653
0.15558385848999023,0.43,0.34,0.514,0.8690000000000001,-0.25350722670555115
0.1436302661895752,0.6,0.41,0.431,0.8690000000000001,-0.34283483028411865
0.14560961723327637,0.41,0.31,0.40299999999999997,0.8690000000000001,-0.348705917596817
0.14860320091247559,0.28,0.22,0.444,0.8690000000000001,-0.3932434916496277
0.1406247615814209,0.56,0.42,0.426,0.8690000000000001,-0.35624608397483826
0.1356368064880371,0.44,0.31,0.396,0.8690000000000001,-0.3681515157222748
0.1545872688293457,0.45,0.34,0.424,0.8690000000000001,-0.3825857937335968
0.15708565711975098,0.73,0.5,0.426,0.8690000000000001,-0.3924589157104492
0.1520986557006836,0.41,0.33,0.46,0.868,-0.3402784466743469
0.14561009407043457,0.41,0.3,0.396,0.868,-0.37101370096206665
0.14560961723327637,0.61,0.44,0.484,0.868,-0.37784910202026367
0.13663482666015625,0.48,0.37,0.414,0.868,-0.3110117018222809
0.10471868515014648,0.79,0.59,0.523,0.868,-0.32929563522338867
0.14711308479309082,0.3,0.23,0.395,0.867,-0.40070295333862305
0.15059733390808105,0.62,0.44,0.41,0.867,-0.4245590567588806
0.15358901023864746,0.47,0.36,0.426,0.867,-0.41099780797958374
0.14261937141418457,0.51,0.4,0.46299999999999997,0.867,-0.4019542336463928
0.14760375022888184,0.51,0.35,0.522,0.866,-0.4242345988750458
0.1550910472869873,0.49,0.37,0.457,0.867,-0.27513131499290466
0.1491069793701172,0.65,0.45,0.41700000000000004,0.866,-0.3197439908981323
0.14560985565185547,0.5,0.38,0.414,0.866,-0.3294982612133026
0.14162182807922363,0.43,0.33,0.414,0.866,-0.38947364687919617
0.1466078758239746,0.59,0.59,0.424,0.867,-0.37488558888435364
0.14461112022399902,0.31,0.26,0.45899999999999996,0.866,-0.3795090913772583
0.15110301971435547,0.44,0.34,0.40299999999999997,0.866,-0.3585972487926483
0.1381371021270752,0.55,0.56,0.41200000000000003,0.867,-0.368948757648468
0.14560985565185547,0.38,0.31,0.434,0.867,-0.3427046835422516
0.1495990753173828,0.67,0.5,0.43799999999999994,0.866,-0.3454861342906952
0.09275221824645996,0.67,0.54,0.5,0.866,-0.38641950488090515
0.15409564971923828,0.47,0.36,0.392,0.8690000000000001,-0.39474934339523315
0.14261770248413086,0.6,0.59,0.41200000000000003,0.8690000000000001,-0.36544644832611084
0.14063572883605957,0.25,0.22,0.41200000000000003,0.868,-0.3609952926635742
0.14910650253295898,0.32,0.25,0.414,0.868,-0.39112570881843567
0.1466081142425537,0.71,0.57,0.484,0.868,-0.41592103242874146
0.15059733390808105,0.45,0.35,0.41200000000000003,0.868,-0.41153401136398315
0.15259242057800293,0.66,0.47,0.41200000000000003,0.868,-0.35039496421813965
0.15059661865234375,0.51,0.39,0.43,0.868,-0.3852403163909912
0.1461167335510254,0.39,0.31,0.42100000000000004,0.868,-0.4589420258998871
0.147111177444458,0.61,0.57,0.504,0.868,-0.4461943507194519
0.14760470390319824,0.26,0.23,0.401,0.868,-0.4142482280731201
0.14760637283325195,0.55,0.42,0.49200000000000005,0.868,-0.414518266916275
0.13862919807434082,0.48,0.35,0.43,0.867,-0.36761167645454407
0.13763189315795898,0.44,0.34,0.41200000000000003,0.867,-0.4131532609462738
0.14760541915893555,0.56,0.39,0.41200000000000003,0.868,-0.4518404006958008
0.08727264404296875,0.9,0.67,0.5,0.867,-0.3814246356487274
