comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,16.9025776386261,0.0,0.13,0.14800000000000002,0.768
TRAIN,38.37653160095215,0.72,0.52,0.5,0.868
POST,0.7135984897613525,0.03,0.02,0.196,0.871
