comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,16.98383617401123,0.0,0.13,0.154,0.7290000000000001
TRAIN,39.05718016624451,0.8,0.56,0.875,0.865
POST,0.7210962772369385,0.03,0.02,0.2,0.8690000000000001
