comp,time,gpu_util,cpu_util,gpu_mem,main_mem
DATA,16.859158277511597,0.0,0.13,0.14300000000000002,0.768
TRAIN,38.5273494720459,0.9,0.35,0.562,0.867
POST,0.7395303249359131,0.03,0.02,0.205,0.871
